abortion_2634,Sotomayor pressed this position forcefully .,NoArgument
abortion_2635,The volume of death represented by abortion is staggering .,Argument_against
abortion_2636,"Men are generally larger than women , but that does n’t mean that they deserve more rights .",NoArgument
abortion_2637,"That away we do n't discriminate based upon development , size , age , skill , mental capacity ( IQ ) , awake or comatose .",NoArgument
abortion_2639,"Couple their services with the widespread availability of adoption , and it should become immediately apparent that women need not kill their "" unwanted "" children .",Argument_against
abortion_2640,"But independent groups have estimated that between 80,000 and 190,000 Polish women undergo terminations annually , either in “ backstreet ” procedures or by travelling abroad .",Argument_for
abortion_2641,"And if it does , payments will be made into a separate account to ensure no federal dollars fund these services . """,NoArgument
abortion_2642,the Nazis killed people for about seven years .,NoArgument
abortion_2644,I wo n’t risk that . ”,NoArgument
abortion_2645,"Anna , a 30-year-old who declined to reveal her surname , told AFP in the pouring rain at a huge rally in front of Warsaw 's Royal Castle .",NoArgument
abortion_2646,"Everything else is just misogyny , cruelty , and superstition .",Argument_for
abortion_2650,"That is why we must offer women a choice , and if they choose the latter of justice , that is their consequence to endure , like much of every other decisions we make in our lives .",Argument_for
abortion_2651,And that is what matters .,NoArgument
abortion_2652,"She is showing the historical realities behind feminism as it started out as an organization of women that were determined to be a non violence , non discrimination and equal justice for all organization .",NoArgument
abortion_2653,"It was amazing to me that minors were required to get parental consent before getting ears pierced or a tattoo , but they were allowed to have this major surgical procedure without their parents having any say whatsoever . """,Argument_against
abortion_2657,Would you mind telling me why you answered no ?,NoArgument
abortion_2659,"The newest international schools using ProCon.org are in Angola , India , and Oman .",NoArgument
abortion_2660,They take a lot of emotional stamina and support to decide upon .,NoArgument
abortion_2661,"In Abortion and the Conscience of a Nation he wrote , “ Our nationwide policy of abortion-on-demand through all nine months of pregnancy was neither voted for by our people nor enacted by our legislators – not a single state had such unrestricted abortion before the Supreme Court decreed it to be national policy in 1973 . ”",Argument_against
abortion_2662,"“ He ’s able to readily explain his positions and that means they ’ve been well thought-out and not just knee-jerk , ‘ This is what I need to say today . ’",NoArgument
abortion_2664,Suction is applied to remove the contents of the uterus and the pregnancy is terminated .,NoArgument
abortion_2665,"Calling a woman a "" murderer "" for ending her child 's life may fit the definition of what has happened , but also , how does that help ?",NoArgument
abortion_2666,"At the 14th annual forum , babies played on the floor .",NoArgument
abortion_2669,Nor did they perform a C-section to remove the placenta and/or uterus with the foreseen but tragic side effect of killing the baby .,NoArgument
abortion_2670,"And where pregnancy leads to disease or causes burden for women , society often has much more to make-up for than the pregnant woman herself .",NoArgument
abortion_2671,Others can t precisely gauge or understand the level of trauma that a woman may be experiencing in her personal life .,Argument_for
abortion_2672,"What is growing in the womb does not have the nature of an animal , bird , or fish .",Argument_for
abortion_2674,The religious community will never reach consensus on the definition of a “ person ” or when abortion is morally justified .,NoArgument
abortion_2676,The dogmatic definition on the institution of the priesthood ( Trent 23 ) clearly states the apostolic requirement but does not mention any masculinity requirement .,NoArgument
abortion_2677,Seven out of 10 women who have an abortion already have kids .,NoArgument
abortion_2679,Congress must stop overselling what it can do .,NoArgument
abortion_2682,"Also , if you believe abortion is wrong , stick with your gut .",Argument_against
abortion_2685,Those who defend it the most ardently often have a financial interest in keeping it legal and commonplace .,NoArgument
abortion_2687,"She had her fun , now let her pay for it .",NoArgument
abortion_2688,One of the best ways to help someone to change her mind about abortion is to make her experience cognitive dissonance .,NoArgument
abortion_2689,"Still , the court decision defined viability as between 24 and 28 weeks ’ gestation .",NoArgument
abortion_2691,"It may be one of the most common surgical procedures in the world , but it is hardly a harmless one .",Argument_against
abortion_2692,"But in 2006 , the only other year in which Pew asked the “ critical issue ” question , the intensity level was much higher .",NoArgument
abortion_2693,The one place where one might differ from Pollitt lies in the permanent necessity of abortion for feminism .,NoArgument
abortion_2696,Keller replies that this is n’t in the record .,NoArgument
abortion_2697,"As the joint opinion applies the test , abortion restrictions that deny women ’s equality impose an undue burden on women ’s fundamental right to decide whether to become a mother .",Argument_for
abortion_2698,I counted two instances in which Roberts tried to get advocates to wrap up as Justices Ruth Bader Ginsburg and Sonia Sotomayor simply blew past him with more questions .,NoArgument
abortion_2700,"Naturally , a woman or couple who face the situation of an unplanned pregnancy may not have the right circumstances to raise a child properly .",Argument_for
abortion_2703,Oh that made me feel something just then .,NoArgument
abortion_2704,"For example , the immune system may be suppressed for recipients of organ transplants .",NoArgument
abortion_2706,And many of the things should be defunded and many things should be cut .,NoArgument
abortion_2707,How long can we sustain our commitment to freedom if we continue to deny the very foundation of freedom - life - for the most vulnerable human beings ?,Argument_against
abortion_2708,"There were displays of solidarity from individuals and groups , including activities in Berlin and Chicago .",NoArgument
abortion_2710,"Even if that women does n't consider it murder at the time , that may change as she matures .",Argument_against
abortion_2711,Will you also be talking about positions other than strict pro-life and strict pro-choice positions ?,NoArgument
abortion_2713,The case has attracted forty-seven amicus briefs in support of the clinics and doctors and thirty-three backing Texas ’s arguments .,Argument_for
abortion_2715,site meaning it took us less than 35 hours to build .,NoArgument
abortion_2717,Pro-abortionists who criticize the Roman Catholic Church are anti-Catholic bigots .,NoArgument
abortion_2718,"Clearly , if the unborn are human , like toddlers , we should n’t kill them in the name of choice anymore than we would a toddler .",Argument_against
abortion_2719,Do n't you think that they should have the choice to get rid of a strangers child ?,Argument_for
abortion_2721,"Earlier around 2,000 people rallied outside the Warsaw headquarters of the governing rightwing Law and Justice ( PiS ) party , forming a "" wall of fury "" human chain , an AFP journalist saw .",NoArgument
abortion_2722,"Oberg Whether the Pennsylvania Higher Education Assistance Agency , a statewide agency located in the capital and unambiguously treated as an arm of the state by Pennsylvania , is an arm of Pennsylvania for purposes of federal law , or is instead an “ independent political subdivision ” as determined by the Fourth Circuit and its multifactor balancing test .",NoArgument
abortion_2723,"Many rapes are not reported immediately , or at all .",NoArgument
abortion_2724,"3 months . . . 3 years , by all the arguments listed above we should be able to snuff out the kid whenever it becomes convenient . ”",Argument_against
abortion_2726,Abortion is a failed experiment on women .,Argument_against
abortion_2727,"“ Pro-abortion ” is inaccurate , as it implies favoring abortion over childbirth .",NoArgument
abortion_2730,"Second , we address , separately , arguments based on the Due Process Clauses and the Equal Protection Clause .",NoArgument
abortion_2731,Abortion is a reflection that we have not met the needs of women — and that women have settled for less .,NoArgument
abortion_2732,ERA and abortion funding are entirely separate issues .,NoArgument
abortion_2733,"Even when taking the pill you have a risk of pregnancy , and being on the pill counts as taking responsibility in preventing pregnancy and even though it would make pregnancy very rare to use a condom aswell , some people do n’t .",Argument_for
abortion_2736,"For healthy pregnancies , this makes abortion a humane option for whatever the reasons the mother may choose to undergo an abortion .",Argument_for
abortion_2739,I would urge you to take the time to read it and to pay particular attention to Lysaught 's analysis of the work of Germain Grisez and Martin Rhonheimer .,NoArgument
abortion_2742,"Schools do not tell you what to study , but they provide a foundational base of learning to equip you with the tools in your desired profession .",NoArgument
abortion_2743,"So instead of getting an abortion in a controlled environment where there is one last chance for counseling on options , women may subject themselves to a potentially dangerous situation .",Argument_for
abortion_2746,Some states have a 24-hour waiting period before an abortion can be carried out and require that information regarding fetal development is given out .,NoArgument
abortion_2748,"While “ personhood ” is an abstract argument , “ life ” is not .",Argument_against
abortion_2749,"If nothing else , the arguments drove home the point that presidential elections matter immensely because of the Supreme Court , especially with one current vacancy on the Court and three other seats held by justices who will be 78 or older by the time the next president takes office .",NoArgument
abortion_2751,"Kaine brings many other attributes as a running mate , including a widely respected reputation for bipartisanship , after serving just under four years in the Senate , and his own proven political chops winning three straight statewide races in the critical battleground of Virginia .",NoArgument
abortion_2753,"Roe v. Wade , the Supreme Court case that declared abortion a constitutional right , was decided in January 1973 .",Argument_for
abortion_2756,"Yet still , I think women * should * be held legally responsible for procuring an abortion , to the extent they understand what they are doing .",Argument_against
abortion_2757,"The law enforces what is necessary for the good order and discipline of society ; the Spirit calls us beyond that to what Paul VI called a "" civilization of love . """,NoArgument
abortion_2759,The scientific premise is that the life of the individual member of every animal species begins at conception .,Argument_against
abortion_2760,Day-to-day fixes can not solve the Fed problem because it has to meet two mandates often in conflict .,NoArgument
abortion_2762,Evidence suggests that the abortion rate is approximately equal in countries with and without legal abortion .,NoArgument
abortion_2763,Or is the state selective in protecting potential life ?,NoArgument
abortion_2764,"We do all this rather than offering her the myriad familial and social supports she needs , whatever her situation , and cherishing her role in the miracle of human life .",NoArgument
abortion_2766,"Life is fragile and if a girl does not want a child there is no reason they need to keep it , the fetus is not a person at its stage , it can not survive without being inside its mother and it should not count as a individual person because the mother is the one that should call the shots in the first place .",Argument_for
abortion_2768,"Until then , millions of us will be guided by our own moral values and life goals to end pregnancies we believe are ill-conceived , so that we can devote our lives to the people and dreams that we hold most dear .",Argument_for
abortion_2769,"Abortion is a religious issue , because the basis of opposition to abortion is the theological question of when personhood begins .",NoArgument
abortion_2770,Bishop Olmsted knows this and recognizes this .,NoArgument
abortion_2771,"To lift this crushing burden of debt and help spur job creation , policymakers must advance serious structural reforms to the largest driver of our debt : government spending on health care , including the President ’s costly , partisan health-care overhaul .",NoArgument
abortion_2773,What does this mean for late term abortion bans ?,NoArgument
abortion_2774,"at 172 ( Ginsburg , J. , dissenting ) .",NoArgument
abortion_2775,"There 's no doubt that some women suffer psychological damage from having an abortion ; however , the damage done from giving a child up for adoption is much worse .",Argument_for
abortion_2777,It ’s also important to note the quickness at which a child develops .,Argument_against
abortion_2778,"It can be morally licit to evacuate the uterus in some situations when its contents become diseased , such as what happens when a uterus becomes infected due to rupture .",Argument_for
abortion_2780,At no point in pregnancy is the developing embryo or fetus simply a part of the mother 's body .,Argument_against
abortion_2783,We can not think of a precedent for this dynamic .,NoArgument
abortion_2788,"The risk of death from childbirth is 14 times higher , at 8.8 in 100,000 .",Argument_for
abortion_2791,And both the proponents and opponents of capital punishment usually agree that human life is of great value ; that 's why the proponent wants to protect the life of the innocent by executing murderers and why the opponent wants to protect the life even of the murderer .,NoArgument
abortion_2793,We should n't penalize someone for life .,Argument_against
abortion_2794,Abortion is a lucrative business .,Argument_for
abortion_2795,"In New York City where I live ( and presumably most other places as well ) , there are signs in elevators limiting the number of persons who may lawfully occupy the elevator at the same time .",NoArgument
abortion_2797,These are questions that abortion advocates do not adequately address .,Argument_against
abortion_2799,The Court has refused to recognize an unlimited right of this kind in the past . ”,NoArgument
abortion_2801,"But harming or killing another against his will , not by free contract , is clearly wrong ; if that is n't wrong , what is ?",Argument_against
abortion_2803,"Why do these people come out in the bitter cold , year after year ?",NoArgument
abortion_2804,"But there are three different kinds of pro-choice positions , depending on which of the three pro-life premises is denied .",NoArgument
abortion_2805,That is the lazy way out .,NoArgument
abortion_2806,"That baby will never have its first steps , first word , fall in love , graduate high school or possibly college , get married or have children of his own because she decided that his life did n't matter because she was n't ready to be a mom .",Argument_against
abortion_2807,Choosing to join the military is selfish .,NoArgument
abortion_2808,"In 1999 , at an intensity level of 37 percent , the pro-life advantage was four points .",NoArgument
abortion_2809,"In countries where abortion has been legal for years , there is no evidence that respect for life has diminished or that legal abortion leads to killing of any persons .",Argument_for
abortion_2811,For adopting people there is a range of requirements and obstacles they have to overcome in order to adopt .,Argument_for
abortion_2812,"The health insurance reform legislation maintains the status quo of no federal funding for abortions , except in cases of rape , incest or when the life of the woman is endangered . """,NoArgument
abortion_2814,"In all its forms , abortion has masked — rather than solved — the problems women face .",Argument_against
abortion_2816,"joe b : Hmmmm , let 's see .",NoArgument
abortion_2817,"Where , then , does the mother get the right to kill the human within her ?",Argument_against
abortion_2818,The holy spirit gave me the courage to choose a path that my upper middle class culture did not always sincerely support .,NoArgument
abortion_2819,"It treats the distinct human being , with his or her own inherent moral worth , as nothing more than a disposable instrument .",Argument_against
abortion_2821,I give to so many organizations over the years .,NoArgument
abortion_2822,"Carrying and delivering a baby can be painful & dangerous to the mother , and a number of complications can develop .",Argument_for
abortion_2823,The result was a dead heat among high-intensity respondents .,NoArgument
abortion_2825,"Poland introduced a restrictive abortion law , known as the “ abortion compromise ” and championed by the Roman Catholic Church , in 1993 after the collapse of Communism .",NoArgument
abortion_2827,"Consequently , it was not a case of taking one life to save another .",NoArgument
abortion_2828,"Estimates of the number of illegal terminations vary widely , from 10,000 to 120,000 , from anti-abortion and abortion rights groups .",NoArgument
abortion_2832,"While some surgeries carry a risk of harm , abortion is intended to harm .",Argument_against
abortion_2833,"With the help of several pollsters , I ’ve been looking at surveys with a wide range of intensity levels .",NoArgument
abortion_2834,"Foreign Minister Witold Waszczykowski dismissed the protesters , saying , “ Let them have their fun . ”",NoArgument
abortion_2837,"3 If you could find no one else to care for this child , you would become the guardian or “ parent . ”",NoArgument
abortion_2839,"– Gay marriage is allowed in ten countries , five US states , and the District of Columbia .",NoArgument
abortion_2840,You guys are just cruel I did it .,NoArgument
abortion_2841,"Although the medical advantages of D & X have been asserted , the nature of the procedure has prompted pro-life advocates to characterize D & X as something akin to infanticide .",NoArgument
abortion_2842,"In 2005 , Canadian anti-abortion protesters put up posters alleging a cover-up by national cancer bodies .",NoArgument
abortion_2843,"Whether or not abortion is painful for the child being aborted , the end result is the same .",Argument_against
abortion_2844,Completely enforcing anti-abortion laws is impossible .,Argument_for
abortion_2845,How can any woman want to scale back on the abortion license given them by the U.S. Supreme Court 42 years ago ?,Argument_for
abortion_2847,3 ) Abortion bans are put in place without addressing the reasons women have abortions later in pregnancies besides fetal defects .,Argument_for
abortion_2849,"But note : What makes Case 4 permissible is not merely the fact that the fetus is not a person but also your knowledge that it is not , your overcoming of skepticism .",Argument_for
abortion_2851,Abortion is mass murder — genocide — another Nazi Holocaust .,Argument_against
abortion_2852,Any form of anti-abortion law would then simply be impossible to completely enforce .,Argument_for
abortion_2854,"In reality , the vast majority of women who have abortions either already are or go on to be devoted moms .",Argument_for
abortion_2855,"That is the Christian way , the gospel way .",NoArgument
abortion_2857,"Every situation is different and I understand that but many hookers and prostitutes are selling their body and having more than three abortions each , and others are just having unprotected sex because they can and who cares right ?",Argument_against
abortion_2858,"On Friday , when the audio is released , we can figure out what that means .",NoArgument
abortion_2859,Later Alito will suggest that “ Whole Woman ’s facilities have been cited for really appalling violations when they were inspected .,Argument_against
abortion_2860,"In a Feb. 14 , 2010 article , "" Paul Ryan Explains His Votes for TARP , Bailouts and Tax on AIG Bonuses , "" available at dailycaller.com , he was quoted as stating the following : "" The president ’s [ George W. Bush ] chief of staff [ Josh Bolten ] made it extremely clear to me before the vote [ on HR 7321 ] , which is either the auto companies get the money that was put in the Energy Department for them already ... or the president was going to give them TARP , with no limit .",NoArgument
abortion_2861,"In contrast , pro-choice groups argue that a woman has certain reproductive rights , especially the choice on whether or not to carry a pregnancy to term .",Argument_for
abortion_2862,"1990 ) ; Ruth Bader Ginsburg , Some Thoughts on Autonomy and Equality in Relation to Roe v. Wade , 63 N.C. L. Rev. 375 ( 1985 ) ; Sylvia A. Law , Rethinking Sex and the Constitution , 132 U. Pa .",NoArgument
abortion_2863,I think it 's become more of a crutch for Castro to use to repress his people .,NoArgument
abortion_2864,"Some ethicists try to defend abortion on the assertion that sperm and egg cells are just as "" alive "" as an embryo or fetus .",Argument_for
abortion_2867,"To say "" I do not know "" is to say "" I know I do not know . """,NoArgument
abortion_2868,"Women who have abortions often suffer major psychological damage from the experience along with , in some cases , the father of the child .",Argument_against
abortion_2871,"In the sample as a whole , 34 percent said “ abortion should be generally available to those who want it , ” while 22 percent said “ abortion should not be permitted . ”",NoArgument
abortion_2873,What about women who die in Catholic hospitals because the doctors must never choose a mother 's life over the life of the child ?,Argument_for
abortion_2874,"For a married woman , especially one with other children , giving a baby up for adoption is virtually impossible .",Argument_for
abortion_2875,"First , in this brief Essay we discuss equality arguments that Supreme Court justices have recognized — not arguments that social movement activists made in the years before Roe , that academics made in their wake , or that ordinary Americans might have made then or might make now .",NoArgument
abortion_2876,Both childbirth and abortion should be funded .,Argument_for
abortion_2877,"In Roe v. Wade , the Court decided that unborn babies were not legal persons .",Argument_for
abortion_2878,"Two years later , Kaine upset both local and national reproductive rights groups by signing a law that authorized the sale of customized “ Choose Life ” license plates .",NoArgument
abortion_2880,"A number of people asked that I expand on that point , and given the importance of abortion to many evangelicals , it 's worth a closer and more honest look .",NoArgument
abortion_2881,Abortion gives women the option to minimize their child ’s suffering .,Argument_for
abortion_2882,"Something is wrong about the church being "" pro-life "" and choosing to prevent female vocations to the ministerial priesthood .",Argument_for
abortion_2885,"Ultimately , the woman must act .",NoArgument
abortion_2887,"Let us hope news of this kind does , indeed , "" go viral "" .",NoArgument
abortion_2888,"In October 2009 , the mother 's doctor counseled her to terminate the pregnancy because the symptoms of her pulmonary hypertension were worsening .",NoArgument
abortion_2889,It shows that you have n't won the debate yet .,NoArgument
abortion_2890,"Gender does have certain aspects that make the pursuit of a happy life different for each side , this we can not deny .",NoArgument
abortion_2891,Not all pro-choice people are extremists .,NoArgument
abortion_2892,"Obesity and obesity-related health conditions cost an estimated 10 % of annual medical spending in the United States , totaling $ 147 billion in 2008 .",NoArgument
abortion_2893,All society wants to do is make it difficult for her to find someone to perform the abortion .,Argument_for
abortion_2894,They suffer guilt feelings all their lives .,Argument_against
abortion_2895,"Human beings inside the womb are smaller , less developed , and more dependent than human beings outside the womb .",NoArgument
abortion_2896,"I will do this because , as Edmund Burke declared , "" The only thing necessary for the triumph of evil is that good men do nothing . """,NoArgument
abortion_2897,I hate the concept of abortion .,NoArgument
abortion_2898,Now I 'm going to change it to not saying .,NoArgument
abortion_2899,"But among respondents who said abortion was a “ critical issue facing the country , ” 62 percent said yes .",NoArgument
abortion_2900,"Use of the term “ pro-abortion ” to refer to those who support the right to choose a safe , legal abortion .",NoArgument
abortion_2901,I wo n't address the morality of voluntary euthanasia here .,NoArgument
abortion_2902,"The "" fetus "" also has a say so in his/her life .",Argument_against
abortion_2903,"But no birth control method is perfectly reliable , and for medical or religious reasons many women ca n’t use the most effective methods .",Argument_for
abortion_2905,Just because it 's one celled at that stage does n't mean it is n't human .,Argument_against
abortion_2908,""" What 's happening is sick ! """,NoArgument
abortion_2909,Those who are prolife should think twice about judging people who choose to abort .,Argument_for
abortion_2910,"You support a woman ’s right to choose her own doctor , to choose her own husband , to choose her own job , and to choose her own religion , to name a few .",Argument_for
abortion_2911,"Another example is Obamacare , where final passage was held up by a few senators who did n't like the abortion language of the bill .",NoArgument
abortion_2912,Abortion destroys the American family .,Argument_against
abortion_2913,""" Speech at the Council on Foreign Relations , "" Missed Opportunities for Economic Engagement and the Need for Executive Leadership , "" paulryan.house.gov , Dec. 3 , 2009 [ Editor 's Note : Paul Ryan was not yet a member of Congress when NAFTA was passed in 1994 .",NoArgument
abortion_2914,For not all are impatient ; others are uneasy .,NoArgument
abortion_2915,A law requiring parental notification would strengthen the family unit .,Argument_against
abortion_2916,"The solidarity protests were also staged in other European cities , including Berlin , Brussels , London , Paris and Barcelona , Spain .",NoArgument
abortion_2917,Abortion is not a luxury item ; it is a necessary component of women ’s health care .,Argument_for
abortion_2918,"Because the broad language criminalizes commonly used safe procedures and thus interferes with a woman 's right to choose , and because of the lack of a health exception , the bans were overturned in twenty-one states and struck down by the Supreme Court in Carhart .",NoArgument
abortion_2920,"If the fetus is n’t a person , I think abortion is obviously justified , do n’t you ?",Argument_for
abortion_2921,"Rape itself is a terrible action on its own , but to be forced into conceiving that person s child would be scarring on anyone , no matter the age .",Argument_for
abortion_2922,"For instance , the claim that it is always wrong to kill innocent human beings does not necessarily lead to the conclusion that the death penalty is immoral .",Argument_for
abortion_2923,"My conclusion is that Roe v. Wade must be overturned , and my fundamental reason for this is not only because of what abortion is but because we all know what abortion is .",Argument_against
abortion_2926,"Critics counter that decades of research shows D.A.R.E. is ineffective , marketing not science-based , and can actually increase drug use by students .",NoArgument
abortion_2927,in a crowded building when there is no fire .,NoArgument
abortion_2928,"And for this , they must be in charge of their own bodies .",Argument_for
abortion_2929,"U.S. law should be religiously agnostic where possible , would n't you agree ?",NoArgument
abortion_2930,"If a procedure directly attacks the baby , it 's a direct abortion .",Argument_against
abortion_2932,"If so , might abortion restrictions reflect traditional sex-role stereotypes about sex , caregiving , or decision-making around motherhood ?",Argument_for
abortion_2933,"If that principle is refuted , then so is the sovereign zone argument .",NoArgument
abortion_2934,It is your choice to not jump off a building .,NoArgument
abortion_2936,Bodily autonomy just matters a lot to me .,Argument_for
abortion_2938,The morality of abortion is not directly tied to the risks it poses to the mother .,Argument_against
abortion_2939,"Laws have never stopped abortion , but only relegated it to back-alley butchers .",Argument_for
abortion_2940,What happens when the intensity level goes higher ?,NoArgument
abortion_2945,Photography has played a crucial role in the history of social reform .,NoArgument
abortion_2946,And you guys would say stuff like it 's wrong .,NoArgument
abortion_2947,"In a relatively recent move , some US states now require physicians to warn women seeking an abortion of the dangers to their mental health , in spite of the complete lack of scientific justification for doing so .",Argument_for
abortion_2948,Those who do not want abortions do not have to have them .,NoArgument
abortion_2949,“ Why would you claim to be a small government guy and propose such a dramatic reach into people ’s lives and personal decisions ? ”,Argument_for
abortion_2951,I personally feel very strongly about drunk driving and have occasionally wondered whether the penalty for driving drunk even when no harm results should not be the same as for driving drunk and causing fatalities .,NoArgument
abortion_2952,The advances of genetic testing may prompt more abortions ( to avoid having the non-ideal child ) .,NoArgument
abortion_2953,ProCon.org 's newest and 34th website explores the pros and cons in this debate .,NoArgument
abortion_2954,"Only if you are not a skeptic , only if you are a dogmatist , only if you are certain that there is no person in the fetus , no man in the coat , or no person in the building , may you abort , drive , or fumigate .",Argument_against
abortion_2955,It this gift should not be stolen .,Argument_against
abortion_2957,"In just one paragraph you suggest that personhood begins either 1 ) when a child develops a brain ( what constitutes a "" developed "" brain ? )",NoArgument
abortion_2958,But included in my hundred or so Facebook friends ( acquaintances ?,NoArgument
abortion_2959,After this people will come up with conflicting arbitrary definitions of what makes a human a person .,NoArgument
abortion_2961,They hospital did not attempt to induce labor in hopes of expelling the placenta ( the organ causing the pathology ) with the foreseen but tragic side effect of killing the baby .,NoArgument
abortion_2962,You may read our abortion articles to learn more .,NoArgument
abortion_2964,Sotomayor is finally content to rest her case .,NoArgument
abortion_2965,The Court ’s case law now recognizes equality arguments for the abortion right based on the Due Process Clauses .,NoArgument
abortion_2968,I fight daily with wishing my mother had done the “ humane ” thing .,Argument_for
abortion_2970,"If she decides to keep the child , the rapist can sue for visitation forcing the victim to face her rapist regularly .",Argument_for
abortion_2971,The bottom line of this argument is that the same thing that protects your right to do as you wish is the same thing that protects a woman ’s natural right to choose what to do with her own body .,Argument_for
abortion_2972,"Opponents say they were designed to restrict access to a legal procedure , and that the new clinic standards are costly and could force many to close .",Argument_against
abortion_2973,"If a woman has a family history of breast cancer , she increases her risk of developing this disease by going through with an abortion .",Argument_against
abortion_2974,Result : will not involve any stitches and so there is no wound .,NoArgument
abortion_2975,Babies are people even if they are in the womb .,Argument_against
abortion_2977,"If you legalize abortion , it would tell the courts there is no difference .",NoArgument
abortion_2978,Students for Life at St. Louis University started a scholarship fund for child care .,NoArgument
abortion_2980,- Can a woman be forced to produce a life ?,Argument_for
abortion_2981,"Because of the risks of illegal abortions , the difference will be greatly felt in the mortality rate .",Argument_for
abortion_2982,"It also lacks an exception to protect women ’s health -- a requirement that is constitutionally compelled , as the Supreme Court made clear in its recent ruling in Stenberg v. Carhart .",Argument_for
abortion_2983,"Olmsted does know the difference -- it 's not a difficult distinction even for laypeople [ i.e. , non-medical-professionals ] to make ) .",NoArgument
abortion_2984,"On one side , you have a group of testy male justices needling a female lawyer for Texas clinics about whether it was even appropriate for them to hear this appeal .",NoArgument
abortion_2987,"ProCon.org presents 15 pro and con arguments and 27 quotes from experts including the Pharmaceutical Research and Manufacturers of America ( pro ) , the American College of Physicians ( con ) , the American Advertising Federation ( pro ) , and the World Health Organization ( con ) .",NoArgument
abortion_2988,"For example , the state ’s bona fide interest in protecting potential life does not suffice to explain the traditional form of criminal abortion statutes in America .",Argument_for
abortion_2989,Should the federal government continue to subsidize big oil companies ?,NoArgument
abortion_2990,"Moral philosophy recognizes a difference between killing the child as a means to an end , and having the child 's death being a tragic if foreseen side effect of a treatment to save the mother 's life .",Argument_against
abortion_2991,He was not the only man in the world who knew that he did not know .,NoArgument
abortion_2993,"On social media , tens of thousands of Poles have posted pictures of themselves wearing black and staging demonstrations .",NoArgument
abortion_2994,Significant pain is often involved in the abortion procedure .,Argument_against
abortion_2995,"Given this fact , to be consistent , you must either oppose first-trimester abortions or accept the killing of newborns .",Argument_against
abortion_2996,"The debate concerning the validity of abortion has two main sides , namely the pro-choice camp , which believes in the validity of an abortion , and the pro-life camp , which defends the right of the unborn and seeks to establish the invalidity of choice in an abortion .",NoArgument
abortion_2997,"On balance , we see human beings as assets , not liabilities .",Argument_against
abortion_2998,"And what happened is friends of mine years ago were going to have a child , and it was going to be aborted .",NoArgument
abortion_2999,Jacob : Could you point out when in human development abortion is not okay ?,Argument_against
abortion_3000,"And it is time to demand more , far more , of men .",NoArgument
abortion_3001,"Many men today would prefer to dedicate far more time and attention to their children than fathers of prior generations did , or could .",NoArgument
abortion_3002,"This time , the Court will be dealing with a law in Texas that is like scores of others enacted in states across the country in recent years : more restrictions on the actual operation of abortion clinics , with the usual — and intended — effect of reducing access to pregnancy termination services .",NoArgument
abortion_3005,"Also , in that decision , he accepted scientific arguments that many women do come to regret having had abortions , and thus the procedure may cause psychological harm .",Argument_against
abortion_3007,Pollitt calmly reviews it all .,NoArgument
abortion_3008,Bringing it up in this discussion therefore teeters on the line of another red herring .,NoArgument
abortion_3010,It ’s true that deciding to end or carry forward a budding life is a big deal .,NoArgument
abortion_3011,Those who seek a pro-life culture must accept that we will never persuade 300 million Americans to agree with us .,Argument_for
abortion_3014,The past has so much to teach us !,NoArgument
abortion_3015,"“ Is it right , ” she asks Toti , “ that in the two­-week period that the ASC requirement was in effect , that over a dozen facilities shut their doors , and then when that was stayed , when that was lifted , they reopened again immediately ? ”",NoArgument
abortion_3017,It removes reproductive freedom and defies both common sense and humane public policy .,Argument_for
abortion_3018,Jane : What do you mean ?,NoArgument
abortion_3019,"Woodhull and her sister , Tennessee Claflin , declared , “ Pregnancy is not a disease , but a beautiful office of nature . ”",Argument_against
abortion_3021,"All too often , the root causes underlying these statistics are shame and fear generated about pregnancy by the attitudes of parents , friends and the fathers of children .",Argument_against
abortion_3022,"To circumvent the disability moral issues , you could have a limit that ’s below 20 weeks .",NoArgument
abortion_3024,You could easily give the baby up for adoption instead of KILLING IT !,Argument_against
abortion_3027,( This gives whole new meaning to the phrase TRAP laws . ),NoArgument
abortion_3031,"( J. Melton ) Given that women have been ending ill-timed pregnancies for millennia , the Bible is remarkably quiet about abortion , with a few vague references that together can be interpreted in either direction .",NoArgument
abortion_3032,"The woman in question was so close to death that they performed the procedure in her hospital room because they feared if they moved her to the operating room , she would die .",Argument_for
abortion_3033,What is growing in the woman is more than a one-celled creature .,Argument_against
abortion_3034,"Prior to Roe v. Wade in 1973 , women were n’t persecuted , abortionists were .",NoArgument
abortion_3036,"If we remove this ability to choose , it may mean a life sentence for both of them .",Argument_for
abortion_3037,"There is a huge chasm between their professed concern for “ human life ” and their actual care for it , which indicates an underlying emotional problem .",Argument_for
abortion_3038,"Abortion persists because of ignorance , apathy and confusion .",Argument_against
abortion_3040,In effect he advocated the refusal to choose between woman or child to be .,NoArgument
abortion_3041,"Secondly , as Live Action News has previously reported , there is substantial evidence to demonstrate that pro-life laws protect women ’s health .",Argument_against
abortion_3043,A person who can not speak is still human .,Argument_against
abortion_3044,"While each challenge bears its own weight , the financial challenge is probably the most consistently felt and has the most clearly visible effect .",NoArgument
abortion_3045,Some 5.4 % of rape victims become pregnant .,Argument_for
abortion_3046,There is no evidence that either medical or modern surgical abortion impacts future fertility .,Argument_for
abortion_3047,Do you think there are any circumstances when a woman should n’t be allowed to get an abortion ?,NoArgument
